Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
TRAV29DV5,-0.00234628782201049,0.3390160472861698,-0.05049282163288459,0.9597625752894422,0.999994742593243,-8.699055471242064
RPL26P3,-0.005325729559887582,0.7389155027838297,-0.050417705524571046,0.9598223839568218,0.999994742593243,-8.699059272551603
RPSAP51,0.003816298589915945,0.45582964660472014,0.05040611096336066,0.9598316157553242,0.999994742593243,-8.699059858799338
FAM69C,0.004357241750961027,0.5929981596225438,0.050404022327393376,0.9598332787654817,0.999994742593243,-8.699059964391223
OR4K2,0.0028653425697429125,0.1951098109146349,0.05040200253667428,0.9598348869599607,0.999994742593243,-8.699060066498463
IGHV2-70,0.004804676751294867,0.8950392391190074,0.05037488294666735,0.9598564800916816,0.999994742593243,-8.69906143708908
CHIA,0.0070116718158581,0.9212364673588199,0.050372499291889604,0.9598583780042222,0.999994742593243,-8.699061557520775
RPS15AP6,0.004116728205827314,0.9809991175923309,0.050335778622133585,0.9598876157483496,0.999994742593243,-8.699063412074679
IL18RAP,-0.00560033071374344,0.7246062678931927,-0.05031371058277055,0.9599051867962209,0.999994742593243,-8.699064525956278
MATN1,-0.006889224787360315,1.7576996142880026,-0.05029699522138858,0.9599184959397158,0.999994742593243,-8.699065369337013
MIR196A2,-0.0027668455169614498,0.20937005620110755,-0.050250600375280244,0.9599554366096287,0.999994742593243,-8.69906770874054
RNU6-1045P,0.003997950632654512,0.7945195506896034,0.050239754417292684,0.9599640724294611,0.999994742593243,-8.699068255323354
ADAM29,-0.006776543227830056,0.9443276103401085,-0.05020835052835041,0.9599890770086763,0.999994742593243,-8.699069837259326
KRT18P38,-0.005032233065210223,0.8601137089080442,-0.05018869035837831,0.9600047309587538,0.999994742593243,-8.69907082711506
FAM170B,-0.0018683393389986383,0.12294568670166497,-0.05015136249510152,0.9600344524386453,0.999994742593243,-8.699072705441965
AP000477.2,0.0036204784390160283,0.5648979348326183,0.050136985330948444,0.9600458999503343,0.999994742593243,-8.699073428523779
RPL5P20,0.0042769815387467824,1.3730513476096018,0.050129657711397255,0.960051734415001,0.999994742593243,-8.699073796977657
USP9YP16,-7.916265423760713e-4,0.06143483119279102,-0.05008551589308592,0.9600868814652412,0.999994742593243,-8.699076015416379
OR2A20P,-0.004382035990880384,1.0339134013396536,-0.05007884065461185,0.9600921964987086,0.999994742593243,-8.699076350724223
AC004875.1,-0.001221305287849972,0.24195680662688607,-0.05006098405209654,0.9601064144923928,0.999994742593243,-8.699077247470145
KRTAP10-3,0.004821510737118118,0.5879487669444525,0.0500605479004872,0.960106761770307,0.999994742593243,-8.699077269369326
MYL7,0.007020746710345249,0.7789795570117064,0.05003011731757671,0.960130991596184,0.999994742593243,-8.699078796821409
RNU6-433P,0.0028299966583841263,0.5740302192140663,0.05002491287445477,0.9601351355478065,0.999994742593243,-8.699079057963514
DNAJA1P2,-0.003362835384890156,0.4669436667849661,-0.049987654936519486,0.9601648015953013,0.999994742593243,-8.699080926653025
OR51C4P,0.0041826892268529425,0.9852364444519837,0.049980249879695814,0.9601706977620157,0.999994742593243,-8.69908129789128
RNY4P28,-6.199453995085653e-4,0.06042003329165923,-0.0499762627634695,0.960173872445108,0.999994742593243,-8.699081497754923
RNU1-73P,0.004600307298334105,0.7527336971848162,0.04992971512295659,0.9602109353713162,0.999994742593243,-8.69908382988572
OR10S1,-0.0021819496556225587,0.1528127858784839,-0.0499172254512316,0.9602208801174095,0.999994742593243,-8.699084455273706
IL12B,-0.004468253521096033,0.5019104842250888,-0.049898080315216496,0.960236124206413,0.999994742593243,-8.699085413613123
CA11,-0.0098033563904254,5.299401943226235,-0.049896281492947885,0.9602375564982035,0.999994742593243,-8.699085503637086
IGLV1-50,-0.003963609732635709,0.5146624182199309,-0.04989341620079373,0.9602398379547877,0.999994742593243,-8.699085647026923
XIAP-AS1,0.004555879489463344,2.1884689103836275,0.04981153014916255,0.9603050389387251,0.999994742593243,-8.699089741428207
OR4C50P,-0.0019094851257287493,0.1544669908851482,-0.04980197391419301,0.9603126480166408,0.999994742593243,-8.699090218813245
AC084262.1,-0.0019265224738023168,0.4934772952077125,-0.04978717717009691,0.9603244298164377,0.999994742593243,-8.699090957809045
TRAJ23,-0.0038993186487685794,0.47951150237503065,-0.04975124382595523,0.9603530415164352,0.999994742593243,-8.699092751518798
TLR12P,0.0025382580965955526,0.24797806140857104,0.0497289369707024,0.9603708032359015,0.999994742593243,-8.699093864374081
AC007387.2,-0.0022061008203861365,0.6370034932027498,-0.049722148751837524,0.9603762083243959,0.999994742593243,-8.69909420292905
RPS27P18,-8.710700990458495e-4,0.07699283446930917,-0.04971149720974149,0.9603846895701862,0.999994742593243,-8.699094734069792
TREML4,0.00486392314196582,0.5291982560666543,0.0496990613461206,0.9603945915802197,0.999994742593243,-8.699095354042075
MIR380,-0.0014109867227426326,0.10480659495611308,-0.049696587604487,0.9603965612885028,0.999994742593243,-8.699095477348408
MTRNR2L3,0.004761717887682648,1.3289260259233246,0.04968912364044609,0.9604025044457181,0.999994742593243,-8.699095849360686
AC093484.4,-0.002491834805731563,1.7524335457464904,-0.04968549058336996,0.960405397256459,0.999994742593243,-8.699096030416111
SNTN,-0.006026191317607954,0.7105399757294597,-0.04967423154560727,0.9604143622346519,0.999994742593243,-8.699096591432342
OR9A3P,0.00458918084806792,0.6545157163477903,0.04967364872437231,0.9604148263046118,0.999994742593243,-8.699096620469753
OR8B10P,-0.0013417466508252734,0.13158046481869815,-0.04966893139914265,0.9604185824635989,0.999994742593243,-8.699096855484473
AL121985.1,0.0022957510810808768,0.9382565465041771,0.04966278674630724,0.960423475130119,0.999994742593243,-8.699097161574445
OR4A3P,-0.0010047738285104968,0.12294003959506783,-0.049645039828194924,0.9604376060836632,0.999994742593243,-8.699098045407448
HMGA1P4,-0.0033969785483506376,1.2627629373251008,-0.0496271030121505,0.9604518882558064,0.999994742593243,-8.699098938376801
TRAJ19,0.0032611526649437006,0.4268266011196469,0.04958679987743087,0.9604839796337288,0.999994742593243,-8.699100943657486
MIR4706,-0.002374177557388321,0.20305418165610606,-0.04958557713030178,0.9604849532473456,0.999994742593243,-8.699101004469716
AC007679.1,-0.001508489618701786,0.45885661245737797,-0.04952709995918819,0.9605315158220833,0.999994742593243,-8.699103911030267
AC023469.1,-0.002960190670454721,0.6128518042871842,-0.04949477500077299,0.9605572546986307,0.999994742593243,-8.699105516244256
MCCD1P1,-0.002052234889327209,0.20763341059167265,-0.049492716870593485,0.9605588934943614,0.999994742593243,-8.69910561841274
IL22RA2,0.004357149950954098,0.42214125190979696,0.04946486933656291,0.9605810672393493,0.999994742593243,-8.699107000386093
MIR199A1,0.003648404788656745,0.41922128580094425,0.04943611792319933,0.9606039607351466,0.999994742593243,-8.699108426399649
LCN15,-0.008869874037240377,1.3201933951475577,-0.049418343059205366,0.9606181141000107,0.999994742593243,-8.699109307583207
GH1,-0.0020220985902757865,0.14053897266729007,-0.04941310489681486,0.9606222850273298,0.999994742593243,-8.69910956720308
RD3L,0.001136209560540724,0.12602064834614227,0.049396027276046764,0.9606358832224783,0.999994742593243,-8.699110413432809
AC023824.1,-0.002024150210146458,0.30617089865289876,-0.049336660680595175,0.9606831544489506,0.999994742593243,-8.69911335288869
CACNA1C-AS3,0.003034699308063382,0.6789846949084282,0.04931063357875027,0.960703878824622,0.999994742593243,-8.699114640470508
NXF3,-0.007594958107845828,1.5381305530108202,-0.049297817161911374,0.9607140840520093,0.999994742593243,-8.69911527425933
AP003471.1,-0.0016474674446512183,0.41179814475463056,-0.049282536965616366,0.9607262511021308,0.999994742593243,-8.699116029670103
AL158151.1,-0.0016632885043889045,0.5743932320415148,-0.04926711168942295,0.9607385336832853,0.999994742593243,-8.699116792015673
RSU1P3,0.0035923815628033373,0.7682999594144805,0.04925704394517197,0.9607465502634855,0.999994742593243,-8.699117289453433
SEL1L2,-0.005812128183710796,1.0763133171941102,-0.04922155094262881,0.9607748120880413,0.999994742593243,-8.699119042318316
RPS20P31,-0.002624404550665843,0.30270372712575744,-0.049180328624539645,0.9608076360264178,0.999994742593243,-8.699121076546495
AC104781.1,0.005364362382666021,1.7508031939908033,0.04917257785913036,0.9608138077063573,0.999994742593243,-8.699121458838887
RPS3AP30,-0.004224282754698605,0.5731045597194782,-0.04916237105790281,0.9608219350505559,0.999994742593243,-8.699121962178822
OR4S1,0.002181899128791076,0.15277881268526197,0.049158150504195794,0.9608252957415429,0.999994742593243,-8.699122170281422
RPS24P6,0.002437400386484212,0.5013162989824597,0.049144678126834165,0.9608360233664156,0.999994742593243,-8.699122834443605
AC114296.1,-0.0011571571718290707,0.45854587258510815,-0.04913119885756185,0.9608467564862286,0.999994742593243,-8.699123498763296
FXYD1,0.006109975084504393,1.0499046533872276,0.04912382871407381,0.9608526251035956,0.999994742593243,-8.69912386192046
BTNL8,-0.0065828843367113365,0.8888459686673363,-0.0491193562946209,0.9608561863539533,0.999994742593243,-8.699124082268339
AC090340.1,-0.0018118393121492327,1.1424437437953612,-0.04909601618888207,0.9608747713766107,0.999994742593243,-8.699125231866775
AC006538.1,0.0034758497401299326,1.3314893318084202,0.049065540550343484,0.9608990382411107,0.999994742593243,-8.699126732097723
CLEC3A,-0.005780381224417208,0.6030705264815724,-0.04906074101562425,0.9609028599743186,0.999994742593243,-8.699126968280554
HNRNPA3P7,0.0046295302429762986,1.4243255341995629,0.049025283371106114,0.9609310939177487,0.999994742593243,-8.699128712418768
RPS17P13,0.0023824917716794985,0.20960683010451012,0.0489903463291459,0.9609589133678952,0.999994742593243,-8.699130429715574
CLEC12B,0.004091806468363435,0.3898993871586807,0.04894880132588786,0.9609919946264771,0.999994742593243,-8.699132470226898
TAS1R2,-0.0021398674880573204,0.14891874664367247,-0.048937503142533936,0.9610009911021248,0.999994742593243,-8.699133024845514
FAM212A,0.0039249892521078245,1.0606202058506013,0.048909499733447624,0.9610232895746349,0.999994742593243,-8.699134398958178
AF067845.1,0.004076328003311647,0.9413482553665413,0.048905131545700066,0.9610267678651345,0.999994742593243,-8.699134613231937
RNF185-AS1,0.004861236606404917,2.219395914947899,0.048903017337897176,0.961028451361932,0.999994742593243,-8.699134716933786
MIR3132,-0.0026742161798780084,0.25573094015028947,-0.0488953444709559,0.9610345610972229,0.999994742593243,-8.699135093250213
VRTN,0.004351713106206051,0.3400689390342263,0.04888356541639814,0.9610439405039307,0.999994742593243,-8.69913567084004
EGFLAM-AS3,-0.001604162647688756,0.3099428630598614,-0.04886532945253276,0.9610584614187332,0.999994742593243,-8.699136564772024
AC020636.1,-0.0011554975510603416,0.2694045976464799,-0.04882804512804998,0.9610881501831986,0.999994742593243,-8.699138391421892
OR7E129P,0.004006094762327661,0.812607218203715,0.04881307717639607,0.9611000688800282,0.999994742593243,-8.699139124346042
MBL2,-0.003024662944370926,0.2534385175670487,-0.04880010766283447,0.9611103962654639,0.999994742593243,-8.699139759232533
CLCN1,0.006841113353514894,1.1009549760316757,0.04879162483459355,0.9611171509893339,0.999994742593243,-8.699140174394538
IGHV3-30-2,0.0023012754893518422,0.12440211507097985,0.04873061866333204,0.9611657291910997,0.999994742593243,-8.699143157999867
RNU6-498P,0.0023282809249379616,0.23778106554433215,0.048656228688577836,0.9612249648895146,0.999994742593243,-8.699146791110755
FRMD6-AS2,-0.003535100382106915,1.4984441754761508,-0.048648283031728884,0.9612312919178627,0.999994742593243,-8.699147178838341
MIR4476,-0.001539535060498795,0.1333503186018119,-0.04864482822844051,0.9612340429357887,0.999994742593243,-8.699147347404132
AP001057.1,-0.00143668977220604,0.2917596816318118,-0.04864449167350515,0.9612343109304236,0.999994742593243,-8.69914736382455
CD19,0.006585278388400451,0.8539943518098526,0.04863245001152365,0.9612438995634871,0.999994742593243,-8.699147951260203
AC068580.1,-0.0020158951726500507,0.8850711616576624,-0.04862864857177285,0.9612469266061849,0.999994742593243,-8.699148136677886
AC012306.2,-0.0020786067664599894,1.3445200516230902,-0.04855580527498473,0.9613049309929831,0.999994742593243,-8.699151686857602
OR7A19P,0.0030074938268069284,0.5324491391483271,0.04854998563459863,0.9613095651231494,0.999994742593243,-8.699151970261125
PAIP1P1,-0.005552460844464369,2.072300145173637,-0.048549063997134254,0.9613102990153477,0.999994742593243,-8.69915201513971
HAPLN2,-0.006759324789023302,0.958877716785326,-0.048523763864392125,0.9613304453121425,0.999994742593243,-8.699153246781549
OR51P1P,0.0024408678300682912,0.21698687600685346,0.04848655241009049,0.961360076545732,0.999994742593243,-8.699155057114792
MBD3L1,-0.001263101281093866,0.09136889844853176,-0.04847908880388452,0.9613660197721771,0.999994742593243,-8.699155420051193
RNU6-1157P,0.00435690779878628,0.8123130756973986,0.04840911938225918,0.9614217361227181,0.999994742593243,-8.699158819771355
AZGP1P1,-0.005063887057272398,0.9227137422545186,-0.048381718428060425,0.9614435554367085,0.999994742593243,-8.699160149808964
MIR4435-2,-9.860545881868257e-4,0.08687924888004898,-0.04836611985463177,0.9614559765562135,0.999994742593243,-8.699160906624625
CLPSL1,-0.004314845557754604,0.46026425735272636,-0.04834218194965111,0.9614750382906099,0.999994742593243,-8.699162067575607
KRT18P62,0.003520916532202323,0.5685072277443309,0.048326482374408515,0.9614875398617091,0.999994742593243,-8.699162828668374
RNU6-679P,0.0027477014659680887,0.36965181593416024,0.0483247130689859,0.9614889487601386,0.999994742593243,-8.699162914426237
RPL7AP34,-0.003535509818742899,0.7983179530117558,-0.04826977235258195,0.9615326981289276,0.999994742593243,-8.699165575829229
RETNLB,-0.006908598514081987,0.8700331504889907,-0.04826683293753759,0.961535038792492,0.999994742593243,-8.699165718133205
RPL7P27,0.003273522271504181,0.6269318751332731,0.04821419729948432,0.9615769527393303,0.999994742593243,-8.699168264880273
MT1DP,-0.002990255394968444,0.410299053085739,-0.048212613359075486,0.9615782140383975,0.999994742593243,-8.69916834147531
IGLV8OR8-1,-0.001663144628990046,0.24919598871033266,-0.048202556729748706,0.9615862221810583,0.999994742593243,-8.699168827727757
RNU6-653P,0.0030368698033142183,0.4697923531293602,0.04820093947753753,0.9615875100071938,0.999994742593243,-8.699168905914759
OR11G2,0.002589634824151435,0.1719082302290431,0.048178380819466425,0.9616054735914904,0.999994742593243,-8.6991699962527
KLF1,-0.003875279013677513,0.7141052461238259,-0.04815975493288989,0.961620305502839,0.999994742593243,-8.699170896121473
CCDC39-AS1,-0.002681292901446558,0.24747491169278082,-0.04809796859946072,0.9616695064466927,0.999994742593243,-8.699173878700938
UBE2MP1,0.0017122247995370599,0.3917572492996144,0.0480793133984132,0.9616843617590298,0.999994742593243,-8.699174778481188
KRT8P38,-0.001959551909326146,0.1800399670922984,-0.04803641092327823,0.9617185254548589,0.999994742593243,-8.699176846434877
LINC00494,0.007365560826562145,1.0886514770777538,0.04803383212996553,0.9617205789775669,0.999994742593243,-8.699176970677174
MLIP-AS1,-0.003173164159784858,0.8582266224328403,-0.048008059584821926,0.9617411019650373,0.999994742593243,-8.69917821199227
SMAD5-AS1,-0.00551481609047022,1.256677355257639,-0.04800605438537473,0.9617426987305269,0.999994742593243,-8.699178308543223
MTND2P30,0.0019525446007167824,0.2525100017356638,0.047998913300347106,0.9617483852674236,0.999994742593243,-8.699178652355938
IGHVIII-67-2,-5.640463922888458e-4,0.05698369714541053,-0.04798741454742358,0.961757541874838,0.999994742593243,-8.699179205864288
RN7SL233P,0.0035395008446511556,0.7684526401855765,0.047873664759938796,0.9618481225919334,0.999994742593243,-8.699184674222337
ADGB,0.00682904056823197,1.2326117167730226,0.04786573701593038,0.9618544355957024,0.999994742593243,-8.699185054853553
OR4C3,0.0023284158446292835,0.1776563162533256,0.04784859377668347,0.9618680870707006,0.999994742593243,-8.699185877728619
RNU6-1285P,0.003861398409023553,0.7974081013351729,0.04781633000529848,0.9618937793324914,0.999994742593243,-8.699187425589434
KCNK18,-0.0024148374213942697,0.1709411093754889,-0.04780663470369833,0.9619014998954292,0.999994742593243,-8.69918789051944
